id,cid,usn,ease,ivl,lastIvl,factor,time,type
1726033061096,1724751168146,123,3,25,9,2500,9150,1
1726033065983,1725989302525,123,1,-60,0,0,4775,0
1726033069799,1725017462916,123,3,15,5,2500,3711,1
1726033073080,1725989302509,123,3,-600,-60,0,3151,0
1726033075115,1725989302489,123,3,-600,-60,0,1927,0
1726033077280,1725989302511,123,3,-600,-60,0,2030,0
1726033080660,1725989302527,123,3,-600,0,0,3251,0
1726033083886,1724352348215,123,3,19,9,2300,3098,1
1726033092152,1725989302529,123,1,-60,0,0,8165,0
1726033094064,1725016661861,123,3,19,7,2500,1816,1
1726033096788,1725989302531,123,1,-60,0,0,2603,0
1726033099870,1725989302523,123,1,-60,-60,0,2961,0
1726033104156,1725989302525,123,3,-600,-60,0,4147,0
1726033107250,1725989302529,123,3,-600,-60,0,2982,0
1726033112251,1725989302531,123,1,-60,-60,0,4908,0
1726033115829,1725989302523,123,3,-600,-60,0,3486,0
1726033117557,1725989302531,123,3,-600,-60,0,1654,0
1726033121699,1725989302493,123,1,-60,-60,0,3941,0
1726033126223,1724755282759,123,3,1,-600,2300,4430,2
1726033128534,1725989302493,123,3,-600,-60,0,2197,0
1726033178071,1725989302495,123,3,1,-600,2500,49371,0
1726033184002,1725989302497,123,3,1,-600,2500,5808,0
1726033188067,1724751885386,123,3,1,-600,2300,3949,2
1726033189557,1725989302487,123,3,1,-600,2500,1300,0
1726033191797,1725989302491,123,3,1,-600,2500,2100,0
1726033194309,1725989302517,123,3,1,-600,2500,2379,0
1726033196147,1725989302499,123,3,1,-600,2500,1647,0
1726033198105,1725989302501,123,3,1,-600,2500,1820,0
1726033200236,1725989302513,123,3,1,-600,2500,2022,0
1726033202925,1725989302507,123,3,1,-600,2500,2598,0
1726033206907,1725989302503,123,3,1,-600,2500,3705,0
1726033213384,1725989302511,123,3,1,-600,2500,6358,0
1726033215123,1725989302521,123,3,1,-600,2500,1582,0
1726033220098,1725989302525,123,3,1,-600,2500,4736,0
1726033222531,1725989302523,123,3,1,-600,2500,2326,0
1726033225564,1725989302531,123,3,1,-600,2500,2900,0
1726033229379,1725989302493,123,1,-60,-600,0,3683,0
1726033232425,1725989302515,123,3,1,-600,2500,2935,0
1726033234601,1725989302493,123,3,-600,-60,0,2030,0
1726033236173,1725989302519,123,3,1,-600,2500,1352,0
1726033238043,1725989302489,123,1,-60,-600,0,1623,0
1726033241293,1725989302505,123,1,-60,-600,0,3113,0
1726033245158,1725989302489,123,3,-600,-60,0,3740,0
1726033247233,1725989302505,123,3,-600,-60,0,1939,0
1726033249442,1725989302529,123,3,1,-600,2500,2098,0
1726033253491,1725989302527,123,3,1,-600,2500,3915,0
1726033257420,1725989302509,123,3,1,-600,2500,3680,0
1726033260735,1725989302493,123,1,-60,-600,0,3167,0
1726033263044,1725989302505,123,3,1,-600,2500,2195,0
1726033264767,1725989302493,123,3,-600,-60,0,1598,0
1726033266237,1725989302489,123,3,1,-600,2500,1292,0
1726033267621,1725989302493,123,3,1,-600,2500,1242,0
1726033285150,1725959186963,123,3,-600,0,0,2042,0
1726033290233,1725959186964,123,3,-600,0,0,4956,0
1726033292596,1725959186965,123,3,-600,0,0,2260,0
1726033294785,1725959186966,123,3,-600,0,0,2092,0
1726033297346,1725959186967,123,3,-600,0,0,2431,0
1726033299388,1725959186968,123,3,-600,0,0,1910,0
1726033307519,1725959186969,123,1,-60,0,0,8008,0
1726033310078,1725959186970,123,3,-600,0,0,2421,0
1726033312539,1725959186971,123,3,-600,0,0,2328,0
1726033314847,1725959186972,123,3,-600,0,0,2177,0
1726033317325,1725959186973,123,3,-600,0,0,2371,0
1726033322127,1725959186974,123,3,-600,0,0,4672,0
1726033326394,1725959186975,123,1,-60,0,0,4141,0
1726033330155,1725959186976,123,3,-600,0,0,3663,0
1726033336869,1725959186977,123,1,-60,0,0,6627,0
1726033341537,1725959186978,123,3,-600,0,0,4559,0
1726033346054,1725959186979,123,3,-600,0,0,4430,0
1726033352380,1725959186980,123,3,-600,0,0,6201,0
1726033358433,1725959186981,123,3,-600,0,0,5942,0
1726033360627,1725959186982,123,3,-600,0,0,2083,0
1726033364760,1725959186983,123,3,-600,0,0,4026,0
1726033366706,1725959186984,123,3,-600,0,0,1795,0
1726033371172,1725959186985,123,3,-600,0,0,4334,0
1726033375268,1725959186986,123,3,-600,0,0,3946,0
1726033382751,1725959186969,123,3,-600,-60,0,4459,0
1726033384993,1725959186975,123,3,-600,-60,0,2098,0
1726033388105,1725959186977,123,3,-600,-60,0,2985,0
1726033389678,1725959186965,123,3,1,-600,2500,1260,0
1726033392104,1725959186964,123,3,1,-600,2500,2311,0
1726033394713,1725959186974,123,3,1,-600,2500,2463,0
1726033396203,1725959186973,123,3,1,-600,2500,1170,0
1726033398343,1725959186971,123,3,1,-600,2500,2011,0
1726033400035,1725959186972,123,3,1,-600,2500,1555,0
1726033401977,1725959186966,123,3,1,-600,2500,1831,0
1726033403830,1725959186968,123,3,1,-600,2500,1727,0
1726033405489,1725959186976,123,3,1,-600,2500,1558,0
1726033409724,1725959186967,123,3,1,-600,2500,4092,0
1726033411497,1725959186963,123,3,1,-600,2500,1641,0
1726033413471,1725959186984,123,3,1,-600,2500,1851,0
1726033417437,1725959186980,123,3,1,-600,2500,3870,0
1726033419295,1725959186970,123,3,1,-600,2500,1739,0
1726033420901,1725959186983,123,3,1,-600,2500,1466,0
1726033424781,1725959186978,123,3,1,-600,2500,3741,0
1726033426590,1725959186982,123,3,1,-600,2500,1387,0
1726033428580,1725959186975,123,3,1,-600,2500,1861,0
1726033430405,1725959186979,123,3,1,-600,2500,1690,0
1726033432861,1725959186981,123,3,1,-600,2500,2316,0
1726033434772,1725959186977,123,3,1,-600,2500,1767,0
1726033448622,1725959186986,123,3,1,-600,2500,13701,0
1726033450365,1725959186969,123,3,1,-600,2500,1401,0
1726033452010,1725959186985,123,3,1,-600,2500,1498,0
1726064072565,1440488563726,124,3,28,12,2500,1485,1
1726064074043,1440488332744,124,3,20,9,2300,1337,1
1726064101093,1542581519886,124,3,-600,0,0,5929,0
1726064105251,1542581519887,124,3,-600,0,0,4026,0
1726064150908,1679153918605,124,3,23,1,2300,5732,1
1726064155510,1679153918773,124,3,-600,0,0,4438,0
1726064158202,1679153918717,124,3,28,1,2500,2546,1
1726064162739,1679153918761,124,3,28,1,2500,4418,1
1726064165025,1679153918775,124,3,-600,0,0,2150,0
1726064167507,1679153918599,124,3,24,1,2300,2313,1
1726064169365,1679153918749,124,3,28,1,2500,1717,1
1726064171724,1679153918777,124,3,-600,0,0,2222,0
1726064173749,1679153918745,124,3,28,1,2500,1864,1
1726064176238,1679153918779,124,3,-600,0,0,2342,0
1726064183890,1679153918741,124,3,25,1,2500,7517,1
1726064186182,1679153918751,124,3,26,1,2500,2140,1
1726064188441,1679153918781,124,3,-600,0,0,2104,0
1726064236423,1679153918719,124,3,28,1,2500,47839,1
1726064242598,1679153918595,124,3,20,1,2100,6037,1
1726064246012,1679153918783,124,3,-600,0,0,3250,0
1726064247468,1679153918763,124,1,-600,1,2300,1329,1
1726064249692,1679153918785,124,3,-600,0,0,2077,0
1726064251734,1679153918701,124,3,23,1,2500,1903,1
1726064254829,1679153918727,124,3,25,1,2500,2990,1
1726064257490,1679153918787,124,3,-600,0,0,2510,0
1726064259765,1679153918737,124,3,26,1,2500,2132,1
1726064262276,1679153918759,124,3,25,1,2500,2365,1
1726064266307,1679153918789,124,3,-600,0,0,3889,0
1726064271276,1679153918711,124,3,22,1,2500,4820,1
1726064273284,1679153918791,124,3,-600,0,0,1886,0
1726064275927,1679153918699,124,3,23,1,2500,2506,1
1726064279006,1679153918755,124,3,27,1,2500,2956,1
1726064281884,1679153918793,124,3,-600,0,0,2764,0
1726064286151,1679153918757,124,3,28,1,2500,4152,1
1726064289212,1679153918729,124,3,23,1,2500,2921,1
1726064293846,1679153918795,124,3,-600,0,0,4489,0
1726064298213,1679153918731,124,3,27,1,2500,4221,1
1726064302997,1679153918797,124,3,-600,0,0,4626,0
1726064309623,1679153918753,124,3,25,1,2500,6467,1
1726064312301,1679153918733,124,3,24,1,2500,2536,1
1726064315278,1679153918799,124,3,-600,0,0,2844,0
1726064320732,1679153918735,124,3,25,1,2500,5316,1
1726064323995,1679153918739,124,3,27,1,2500,3146,1
1726064327777,1679153918801,124,3,-600,0,0,3646,0
1726064331540,1679153918767,124,1,-600,1,2300,3619,1
1726064335489,1679153918803,124,3,-600,0,0,3794,0
1726119252839,1724751618988,126,3,25,10,2500,2416,1
1726119255465,1725989302533,126,3,-600,0,0,2485,0
1726119260193,1725989302495,126,1,-600,1,2300,4596,1
1726119262525,1724750263116,126,3,24,10,2500,2168,1
1726119269014,1725989302535,126,3,-600,0,0,6208,0
1726119270726,1724756999467,126,3,13,6,2300,1281,1
1726119276211,1725989302511,126,1,-600,1,2300,5328,1
1726119282456,1725989302537,126,3,-600,0,0,6064,0
1726119287345,1724755116909,126,3,24,10,2500,4687,1
1726119289722,1724751702664,126,3,24,10,2500,2268,1
1726119292131,1725989302539,126,3,-600,0,0,2107,0
1726119295228,1724751885386,126,3,4,1,2300,2987,1
1726119299027,1725989302525,126,3,3,1,2500,3669,1
1726119302793,1725989302541,126,1,-60,0,0,3637,0
1726119304778,1724751754440,126,3,23,10,2500,1837,1
1726119306883,1724751680752,126,3,27,10,2500,1978,1
1726119309720,1725989302543,126,1,-60,0,0,2682,0
1726119313185,1724751956567,126,3,28,10,2500,3315,1
1726119318538,1725989302545,126,1,-60,0,0,5216,0
1726119321100,1725989302493,126,3,4,1,2500,2420,1
1726119325735,1724751136995,126,3,22,10,2500,4498,1
1726119331690,1725989302547,126,1,-60,0,0,5493,0
1726119334170,1724750745909,126,3,28,10,2500,2332,1
1726119336562,1724750014910,126,3,22,10,2500,2265,1
1726119338767,1725989302549,126,3,-600,0,0,2073,0
1726119340880,1725989302521,126,3,3,1,2500,2007,1
1726119342755,1724751628028,126,3,22,10,2500,1738,1
1726119344359,1725989302551,126,3,-600,0,0,1484,0
1726119346770,1725989302523,126,3,3,1,2500,2298,1
1726119350351,1725989302497,126,3,4,1,2500,3453,1
1726119353577,1725989302553,126,3,-600,0,0,3079,0
1726119355388,1724750942304,126,3,23,10,2500,1671,1
1726119358282,1725989302499,126,3,3,1,2500,2767,1
1726119362164,1725989302555,126,3,-600,0,0,3771,0
1726119364479,1725989302491,126,3,4,1,2500,2221,1
1726119366667,1725989302557,126,3,-600,0,0,2054,0
1726119370145,1725989302487,126,3,4,1,2500,3351,1
1726119372726,1725989302507,126,3,3,1,2500,2452,1
1726119378700,1725989302559,126,3,-600,0,0,5866,0
1726119381361,1724751230511,126,3,24,10,2500,2548,1
1726119385159,1725989302541,126,1,-60,-60,0,3664,0
1726119391133,1725989302545,126,1,-60,-60,0,5860,0
1726119393685,1725989302543,126,1,-60,-60,0,2408,0
1726119396872,1725989302503,126,3,3,1,2500,3072,1
1726119398992,1725989302561,126,3,-600,0,0,1978,0
1726119403416,1725989302547,126,3,-600,-60,0,4280,0
1726119404803,1725989302519,126,3,3,1,2500,1244,1
1726119408352,1725016804040,126,3,23,8,2500,3416,1
1726119409960,1725989302563,126,3,-600,0,0,1480,0
1726119414762,1725989302529,126,1,-600,1,2300,4673,1
1726119417037,1724750226497,126,3,27,10,2500,2115,1
1726119421665,1725989302565,126,3,-600,0,0,4526,0
1726119424318,1725989302517,126,3,4,1,2500,2496,1
1726119428425,1725989302531,126,1,-600,1,2300,3949,1
1726119470437,1725989302567,126,3,-600,0,0,41809,0
1726119473882,1725989302509,126,3,4,1,2500,3050,1
1726119477527,1725989302541,126,1,-60,-60,0,3554,0
1726119484191,1725989302545,126,1,-60,-60,0,6368,0
1726119490371,1725989302543,126,1,-60,-60,0,5912,0
1726119497238,1725989302569,126,3,-600,0,0,6708,0
1726119499516,1725989302505,126,3,4,1,2500,2089,1
1726119501184,1725989302501,126,3,4,1,2500,1521,1
1726119507700,1725989302571,126,3,-600,0,0,6389,0
1726119510492,1725989302489,126,1,-600,1,2300,2646,1
1726119514007,1724749962926,126,3,26,10,2500,3232,1
1726119518793,1725989302573,126,1,-60,0,0,4649,0
1726119520449,1725989302515,126,3,3,1,2500,1425,1
1726119522208,1724351755258,126,3,11,5,2150,1577,1
1726119525568,1725989302575,126,1,-60,0,0,3260,0
1726119536993,1725989302527,126,3,3,1,2500,11092,1
1726119542656,1724755282759,126,3,3,1,2300,5526,1
1726119550091,1725989302577,126,1,-60,0,0,7266,0
1726119553249,1724749975232,126,3,25,10,2500,3044,1
1726119560055,1725989302545,126,1,-60,-60,0,6685,0
1726119562983,1725989302543,126,1,-60,-60,0,2775,0
1726119564894,1725989302541,126,3,-600,-60,0,1766,0
1726119566531,1725017523665,126,3,7,3,2100,1528,1
1726119581919,1725989302579,126,1,-60,0,0,15266,0
1726119584104,1725989302513,126,3,4,1,2500,2072,1
1726119592738,1725989302573,126,1,-60,-60,0,8500,0
1726119595936,1725989302575,126,3,-600,-60,0,2955,0
1726119599913,1725989302577,126,3,-600,-60,0,3792,0
1726119606239,1725989302545,126,1,-60,-60,0,6213,0
1726119613246,1725989302543,126,3,-600,-60,0,6890,0
1726119624017,1725989302579,126,1,-60,-60,0,10616,0
1726119630230,1725989302573,126,3,-600,-60,0,5947,0
1726119634414,1725989302545,126,3,-600,-60,0,4076,0
1726119640777,1725989302579,126,3,-600,-60,0,6095,0
1726119644158,1725989302533,126,3,1,-600,2500,3239,0
1726119646764,1725989302495,126,3,1,-600,2300,2397,2
1726119654051,1725989302539,126,3,1,-600,2500,7139,0
1726119656489,1725989302537,126,3,1,-600,2500,2280,0
1726119661993,1725989302511,126,1,-600,-600,2300,5384,2
1726119664420,1725989302535,126,3,1,-600,2500,2313,0
1726119666610,1725989302553,126,3,1,-600,2500,2082,0
1726119668033,1725989302551,126,3,1,-600,2500,1306,0
1726119669991,1725989302561,126,3,1,-600,2500,1820,0
1726119671915,1725989302555,126,3,1,-600,2500,1809,0
1726119673822,1725989302557,126,3,1,-600,2500,1792,0
1726119679664,1725989302559,126,3,1,-600,2500,5714,0
1726119687955,1725989302547,126,1,-60,-600,0,8166,0
1726119694019,1725989302549,126,3,1,-600,2500,5952,0
1726119696846,1725989302547,126,3,-600,-60,0,2718,0
1726119698805,1725989302565,126,3,1,-600,2500,1832,0
1726119700579,1725989302489,126,3,1,-600,2300,1672,2
1726119703097,1725989302529,126,3,1,-600,2300,2390,2
1726119718109,1725989302531,126,3,1,-600,2300,14882,2
1726119720957,1725989302563,126,3,1,-600,2500,2729,0
1726119723385,1725989302571,126,3,1,-600,2500,2306,0
1726119727518,1725989302567,126,3,1,-600,2500,4013,0
1726119729951,1725989302575,126,1,-60,-600,0,2298,0
1726119735144,1725989302569,126,3,1,-600,2500,5043,0
1726119737387,1725989302575,126,3,-600,-60,0,2132,0
1726119740751,1725989302543,126,3,1,-600,2500,2965,0
1726119744246,1725989302545,126,3,1,-600,2500,3362,0
1726119754152,1725989302541,126,3,1,-600,2500,9759,0
1726119782331,1725989302577,126,3,1,-600,2500,28049,0
1726119787145,1725989302579,126,3,1,-600,2500,4669,0
1726119790029,1725989302547,126,3,1,-600,2500,2701,0
1726119796350,1725989302573,126,1,-60,-600,0,6188,0
1726119800730,1725989302511,126,1,-600,-600,2300,4256,2
1726119803109,1725989302573,126,1,-60,-60,0,2217,0
1726119805116,1725989302575,126,3,1,-600,2500,1871,0
1726119807561,1725989302573,126,3,-600,-60,0,2329,0
1726119809636,1725989302511,126,3,1,-600,2300,1966,2
1726119811773,1725989302573,126,3,1,-600,2500,2017,0
1726119818702,1725959186986,126,3,4,1,2500,2360,1
1726119821514,1725959186987,126,3,-600,0,0,2532,0
1726119824999,1725959186984,126,3,4,1,2500,3344,1
1726119826635,1725959186988,126,3,-600,0,0,1517,0
1726119829032,1725959186977,126,3,3,1,2500,2260,1
1726119830972,1725959186989,126,3,-600,0,0,1797,0
1726119832746,1725959186966,126,3,3,1,2500,1630,1
1726119834536,1725959186990,126,3,-600,0,0,1649,0
1726119839589,1725959186964,126,3,4,1,2500,4922,1
1726119841563,1725959186991,126,3,-600,0,0,1813,0
1726119845562,1725959186967,126,3,4,1,2500,3858,1
1726119847501,1725959186992,126,3,-600,0,0,1801,0
1726119850348,1725959186978,126,3,3,1,2500,2700,1
1726119852674,1725959186993,126,3,-600,0,0,2182,0
1726119859691,1725959186979,126,3,4,1,2500,6899,1
1726119862461,1725959186994,126,3,-600,0,0,2617,0
1726119870361,1725959186971,126,3,4,1,2500,7752,1
1726119931840,1725959186995,126,3,-600,0,0,60000,0
1726119933775,1725959186973,126,3,3,1,2500,1820,1
1726119938044,1725959186996,126,3,-600,0,0,4171,0
1726119940665,1725959186970,126,3,3,1,2500,2510,1
1726119949249,1725959186997,126,1,-60,0,0,8475,0
1726119951778,1725959186968,126,3,4,1,2500,2402,1
1726119955441,1725959186998,126,3,-600,0,0,3503,0
1726119991506,1725959186963,126,3,3,1,2500,35947,1
1726119994797,1725959186999,126,3,-600,0,0,3183,0
1726119996405,1725959186985,126,3,3,1,2500,1528,1
1726119999567,1725959187000,126,3,-600,0,0,3035,0
1726120002227,1725959186972,126,3,3,1,2500,2530,1
1726120005102,1725959187001,126,3,-600,0,0,2764,0
1726120007850,1725959186980,126,3,4,1,2500,2621,1
1726120009724,1725959187002,126,3,-600,0,0,1735,0
1726120015040,1725959186969,126,3,3,1,2500,5171,1
1726120017371,1725959187003,126,3,-600,0,0,2182,0
1726120020497,1725959186997,126,1,-60,-60,0,3000,0
1726120022338,1725959186965,126,3,4,1,2500,1707,1
1726120024379,1725959187004,126,3,-600,0,0,1901,0
1726120026473,1725959186983,126,3,4,1,2500,1970,1
1726120039422,1725959187005,126,1,-60,0,0,12816,0
1726120041416,1725959186982,126,3,3,1,2500,1754,1
1726120050853,1725959187006,126,3,-600,0,0,9337,0
1726120064970,1725959186974,126,2,2,1,2350,13789,1
1726120068354,1725959187007,126,3,-600,0,0,3137,0
1726120072030,1725959186975,126,3,3,1,2500,3529,1
1726120076838,1725959187008,126,3,-600,0,0,4603,0
1726120078928,1725959186976,126,3,3,1,2500,1967,1
1726120085079,1725959187009,126,3,-600,0,0,5998,0
1726120087764,1725959186981,126,3,3,1,2500,2548,1
1726120091176,1725959187010,126,3,-600,0,0,3235,0
1726120095477,1725959186997,126,3,-600,-60,0,4159,0
1726120100312,1725959187005,126,3,-600,-60,0,4707,0
1726120102552,1725959186990,126,3,1,-600,2500,2099,0
1726120103857,1725959186988,126,3,1,-600,2500,1166,0
1726120105264,1725959186992,126,3,1,-600,2500,1280,0
1726120106586,1725959186987,126,3,1,-600,2500,1224,0
1726120108259,1725959186991,126,3,1,-600,2500,1546,0
1726120110384,1725959186994,126,3,1,-600,2500,2004,0
1726120113243,1725959186993,126,3,1,-600,2500,2743,0
1726120116271,1725959186989,126,3,1,-600,2500,2926,0
1726120117508,1725959186996,126,3,1,-600,2500,1094,0
1726120119251,1725959186999,126,3,1,-600,2500,1643,0
1726120121778,1725959186995,126,3,1,-600,2500,2341,0
1726120127829,1725959186998,126,3,1,-600,2500,5950,0
1726120132286,1725959187003,126,3,1,-600,2500,1432,0
1726120133926,1725959187002,126,3,1,-600,2500,1501,0
1726120137340,1725959186997,126,3,1,-600,2500,3216,0
1726120139916,1725959187001,126,3,1,-600,2500,2457,0
1726120146174,1725959187000,126,3,1,-600,2500,6125,0
1726120149034,1725959187004,126,3,1,-600,2500,2711,0
1726120154958,1725959187008,126,3,1,-600,2500,5726,0
1726120158483,1725959187007,126,3,1,-600,2500,3404,0
1726120164359,1725959187006,126,3,1,-600,2500,5753,0
1726120169178,1725959187010,126,3,1,-600,2500,4664,0
1726120171622,1725959187009,126,3,1,-600,2500,2329,0
1726120174974,1725959187005,126,3,1,-600,2500,3239,0
1726120194303,1679153918775,126,3,1,-600,2500,4759,0
1726120197373,1679153918779,126,3,1,-600,2500,2957,0
1726120199950,1679153918781,126,3,1,-600,2500,2432,0
1726120203196,1679153918773,126,3,1,-600,2500,3125,0
1726120207103,1679153918789,126,3,1,-600,2500,3793,0
1726120209237,1679153918777,126,3,1,-600,2500,2005,0
1726120212494,1679153918787,126,3,1,-600,2500,3127,0
1726120215059,1679153918793,126,3,1,-600,2500,2443,0
1726120218171,1679153918791,126,3,1,-600,2500,2995,0
1726120222170,1679153918801,126,3,1,-600,2500,3905,0
1726120224831,1679153918783,126,3,1,-600,2500,2523,0
1726120228728,1679153918797,126,3,1,-600,2500,3782,0
1726120232761,1679153918763,126,3,1,-600,2300,3936,2
1726120235472,1679153918785,126,3,1,-600,2500,2607,0
1726120238635,1679153918795,126,3,1,-600,2500,3049,0
1726120241361,1679153918799,126,3,1,-600,2500,2615,0
1726120248952,1679153918767,126,3,1,-600,2300,7487,2
1726120252289,1679153918803,126,3,1,-600,2500,3198,0
1726120256389,1679153915803,126,3,24,1,2300,3940,1
1726120260283,1679153915779,126,3,21,1,2300,3715,1
1726120262646,1679153915847,126,3,-600,0,0,2231,0
1726120267713,1679153918705,126,2,2,1,2350,4947,1
1726120270980,1679153918725,126,3,23,1,2500,3104,1
1726120273940,1679153918723,126,3,23,1,2500,2812,1
1726120278375,1679153915849,126,3,-600,0,0,4308,0
1726120285001,1679153918765,126,3,30,1,2500,6484,1
1726120287394,1679153918709,126,3,23,1,2500,2309,1
1726120292096,1679153915851,126,3,-600,0,0,4590,0
1726120296513,1679153918747,126,3,25,1,2500,4199,1
1726120299591,1679153918771,126,3,27,1,2500,2941,1
1726120303524,1679153918713,126,3,29,1,2500,3812,1
1726120306228,1679153915853,126,3,-600,0,0,2550,0
1726120312759,1679153918743,126,3,30,1,2500,6362,1
1726120315117,1679153918571,126,3,21,1,2300,2259,1
1726120318832,1679153918721,126,3,23,1,2500,3620,1
1726120323318,1679153915855,126,3,-600,0,0,4376,0
1726120329888,1679153918715,126,3,24,1,2500,6471,1
1726120339916,1679153918769,126,3,25,1,2500,9919,1
1726120342827,1679153915857,126,3,-600,0,0,2789,0
1726120345170,1679153918679,126,3,440,174,2500,2233,1
1726120347359,1679153918665,126,3,486,179,2500,2081,1
1726120350492,1724688389655,126,3,15,1,2500,3015,1
1726120352784,1679153915859,126,3,-600,0,0,2179,0
1726120355437,1724688389951,126,3,17,1,2500,2554,1
1726120358120,1724688389959,126,3,19,1,2500,2557,1
1726120363402,1724688389657,126,3,20,1,2500,5160,1
1726120367908,1679153915861,126,3,-600,0,0,4385,0
1726120371256,1724688389981,126,3,17,1,2500,3228,1
1726120373828,1724688389641,126,3,16,1,2500,2444,1
1726120378332,1679153915863,126,3,-600,0,0,4389,0
1726120385974,1724688389651,126,2,2,1,2350,7531,1
1726120389344,1724688389635,126,3,18,1,2500,3262,1
1726120395550,1724688389987,126,3,19,1,2500,6087,1
1726120398678,1679153915865,126,3,-600,0,0,3039,0
1726120401450,1724688389647,126,3,15,1,2500,2683,1
1726120411709,1724688389627,126,3,20,1,2500,10157,1
1726120417804,1724688389983,126,3,18,1,2500,5969,1
1726120420447,1679153915867,126,3,-600,0,0,2514,0
1726120424479,1724688389953,126,3,16,1,2500,3924,1
1726120426956,1724688389957,126,3,15,1,2500,2353,1
1726120429031,1679153915869,126,3,-600,0,0,1918,0
1726120431755,1724688389963,126,3,20,1,2500,1502,1
1726120435523,1724688389643,126,3,16,1,2500,3657,1
1726120439623,1724688389621,126,3,19,1,2500,3991,1
1726120443249,1679153915871,126,3,-600,0,0,3518,0
1726120447018,1724688389993,126,3,17,1,2500,3632,1
1726120450660,1724688389969,126,3,19,1,2500,3536,1
1726120453327,1679153915873,126,3,-600,0,0,2541,0
1726120456388,1724688389955,126,2,2,1,2350,2818,1
1726120459148,1724688389637,126,2,2,1,2350,2531,1
1726120465011,1724688389613,126,3,20,1,2500,5677,1
1726120467998,1679153915875,126,3,-600,0,0,2776,0
1726120471192,1724688389615,126,3,17,1,2500,2923,1
1726120473917,1724688389617,126,3,16,1,2500,2448,1
1726120476364,1724688389623,126,3,20,1,2500,2175,1
1726120481501,1679153915877,126,3,-600,0,0,4913,0
1726120486732,1724688389949,126,3,18,1,2500,5024,1
1726120500591,1724688389619,126,3,18,1,2500,13603,1
1726120503720,1679153915879,126,3,-600,0,0,2990,0
1726120506761,1724688389645,126,3,17,1,2500,2852,1
1726120509474,1724688389967,126,3,18,1,2500,2580,1
1726120511701,1724688389961,126,3,18,1,2500,2106,1
1726120517523,1679153915881,126,3,-600,0,0,5708,0
1726120519949,1724688389653,126,3,19,1,2500,2300,1
1726120522109,1724688389625,126,3,19,1,2500,2031,1
1726120525570,1724688389639,126,3,16,1,2500,3342,1
1726120533349,1679153915883,126,3,-600,0,0,7676,0
1726120648921,1724688389649,126,3,19,1,2500,60000,1
1726120652339,1724688389971,126,3,19,1,2500,2847,1
1726120654313,1679153915885,126,3,-600,0,0,1666,0
1726120656669,1724688389989,126,3,17,1,2500,2224,1
1726120659948,1724688389977,126,3,15,1,2500,2836,1
1726120662077,1724688389631,126,3,17,1,2500,1991,1
1726120664016,1679153915887,126,3,-600,0,0,1707,0
1726120666159,1724688389629,126,3,17,1,2500,2011,1
1726120668401,1724688389659,126,3,16,1,2500,2109,1
1726120671195,1724688389973,126,3,18,1,2500,2692,1
1726120673687,1679153915889,126,3,-600,0,0,2356,0
1726120676692,1724688389633,126,3,18,1,2500,2868,1
1726120679377,1724688389975,126,3,20,1,2500,2548,1
1726120681217,1679153915891,126,3,-600,0,0,1707,0
1726120685092,1724688389991,126,3,18,1,2500,3713,1
1726120688730,1724688389985,126,3,17,1,2500,3047,1
1726120692609,1724688389995,126,3,17,1,2500,3753,1
1726120705155,1679153915893,126,3,-600,0,0,12231,0
1726120709058,1724688389979,126,3,17,1,2500,3647,1
1726120711467,1724688389965,126,3,15,1,2500,2208,1
1726120713776,1679153915847,126,3,1,-600,2500,2119,0
1726120716921,1679153915855,126,3,1,-600,2500,3003,0
1726120720349,1679153915849,126,3,1,-600,2500,3252,0
1726120724247,1679153915861,126,3,1,-600,2500,3637,0
1726120726741,1679153915851,126,3,1,-600,2500,2283,0
1726120730172,1679153915853,126,3,1,-600,2500,3353,0
1726120733618,1679153915865,126,3,1,-600,2500,3320,0
1726120741448,1679153915859,126,3,1,-600,2500,7707,0
1726120744220,1679153915857,126,3,1,-600,2500,2634,0
1726120746050,1679153915867,126,3,1,-600,2500,1571,0
1726120748191,1679153915871,126,3,1,-600,2500,1956,0
1726120751889,1679153915873,126,3,1,-600,2500,3481,0
1726120754130,1679153915875,126,3,1,-600,2500,2149,0
1726120757710,1679153915863,126,3,1,-600,2500,3459,0
1726120761978,1679153915877,126,3,1,-600,2500,4193,0
1726120764083,1679153915869,126,3,1,-600,2500,1993,0
1726120766477,1679153915879,126,3,1,-600,2500,2290,0
1726120768870,1679153915883,126,3,1,-600,2500,2280,0
1726120771011,1679153915881,126,3,1,-600,2500,2053,0
1726120772886,1679153915885,126,3,1,-600,2500,1747,0
1726120775779,1679153915889,126,3,1,-600,2500,2684,0
1726120777887,1679153915891,126,3,1,-600,2500,1917,0
1726120780246,1679153915887,126,3,1,-600,2500,2197,0
1726120781836,1679153915893,126,3,1,-600,2500,1386,0
1726464762155,1725989302529,127,3,4,1,2300,2531,1
1726464763690,1725959186999,127,3,7,1,2500,1409,1
1726464767828,1725989302545,127,1,-600,1,2300,4059,1
1726464771437,1725989302577,127,3,5,1,2500,3474,1
1726464775366,1724751876282,127,3,32,11,2500,3746,1
1726464779219,1724751226445,127,3,29,11,2500,3745,1
1726464785639,1725989302537,127,3,5,1,2500,6050,1
1726464795857,1725989302581,127,2,-330,0,0,10123,0
1726464798263,1725989302531,127,3,5,1,2300,2184,1
1726464800960,1724751219962,127,3,32,11,2500,2480,1
